partial_index,m,c,mech,rep,snp_num,N,q,sd,se,ci,index_nosnp,mean_q
0.01 0 dmi 1.18,0.01,0,dmi,9,1.18,150,0.39,0.337131603562771,0.0275266801631684,0.0543930827404563,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,19,1.18,150,0.503333333333333,0.335268432304957,0.0273745528669996,0.0540924771985406,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,5,1.18,150,0.513333333333333,0.337512946143282,0.0275578166544833,0.0544546088576015,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,20,1.18,150,0.49,0.36393634667278,0.0297152782733653,0.058717781446871,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,1,1.18,150,0.533333333333333,0.360213707386066,0.0294113260484023,0.0581171678449562,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,12,1.18,150,0.44,0.342317408341573,0.0279500993502935,0.0552297646339018,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,6,1.18,150,0.52,0.365821682457047,0.0298692152955407,0.0590219630312239,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,18,1.18,150,0.443333333333333,0.340433333541429,0.0277962652870405,0.0549257864977365,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,17,1.18,150,0.533333333333333,0.360213707386066,0.0294113260484023,0.0581171678449562,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,16,1.18,150,0.576666666666667,0.346297127079786,0.028275042024574,0.0558718556402737,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,3,1.18,150,0.51,0.340104602937975,0.0277694245456638,0.0548727488390772,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,4,1.18,150,0.593333333333333,0.363551952781669,0.0296838926435831,0.0586557630288312,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,8,1.18,150,0.52,0.351793105762101,0.0287237868048702,0.0567585812395582,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,13,1.18,150,0.363333333333333,0.337264293365631,0.0275375142402043,0.0544144910194473,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,11,1.18,150,0.516666666666667,0.363690381385464,0.0296951952917532,0.0586780972105582,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,10,1.18,150,0.603333333333333,0.363136350354169,0.0296499588474752,0.0585887094005531,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,15,1.18,150,0.503333333333333,0.364059266999404,0.0297253146760067,0.0587376135107471,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,14,1.18,150,0.523333333333333,0.376920881924078,0.0307754611371273,0.060812716756425,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.18,0.01,0,dmi,2,1.18,150,0.36,0.338373527769685,0.0276280828500401,0.0545934557859678,0.01 0 dmi,0.498166666666667
0.01 0 dmi 1.19,0.01,0,dmi,18,1.19,150,0.466666666666667,0.341073446924366,0.0278485303258979,0.0550290629032511,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,6,1.19,150,0.5,0.379862214511292,0.0310156199372104,0.0612872737101273,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,17,1.19,150,0.566666666666667,0.345957802188149,0.0282473362631894,0.0558171086906799,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,19,1.19,150,0.503333333333333,0.340236133293056,0.027780163954185,0.0548939700518358,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,4,1.19,150,0.596666666666667,0.369548366963957,0.0301734978113495,0.0596232292922025,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,9,1.19,150,0.433333333333333,0.341073446924366,0.0278485303258979,0.0550290629032511,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,5,1.19,150,0.536666666666667,0.348037000784383,0.0284171021176789,0.0561525682562728,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,16,1.19,150,0.54,0.340351180656828,0.0277895575321015,0.0549125318855843,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,3,1.19,150,0.493333333333333,0.34750629691879,0.0283737703285047,0.0560669440698518,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,12,1.19,150,0.433333333333333,0.336118121348554,0.0274439296868945,0.054229566708879,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,10,1.19,150,0.586666666666667,0.360586149712733,0.0294417358370339,0.058177257988023,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,13,1.19,150,0.346666666666667,0.337512946143282,0.0275578166544833,0.0544546088576015,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,11,1.19,150,0.516666666666667,0.359047335060877,0.0293160921468418,0.0579289844005098,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,8,1.19,150,0.566666666666667,0.364841910540443,0.0297892172535411,0.0588638858460433,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,1,1.19,150,0.52,0.35653063537336,0.0291106044778338,0.0575229380586974,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,20,1.19,150,0.466666666666667,0.360213707386066,0.0294113260484023,0.0581171678449562,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,15,1.19,150,0.48,0.365821682457047,0.0298692152955407,0.0590219630312239,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,14,1.19,150,0.563333333333333,0.363136350354169,0.0296499588474752,0.0585887094005531,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,2,1.19,150,0.426666666666667,0.344597161304933,0.0281362404002878,0.0555975818015996,0.01 0 dmi,0.502
0.01 0 dmi 1.19,0.01,0,dmi,7,1.19,150,0.496666666666667,0.330226008973002,0.0269628407259865,0.0532789285824839,0.01 0 dmi,0.502
0.01 0 dmi 1.2,0.01,0,dmi,5,1.2,300,0.528333333333333,0.363507470568928,0.0209871135985411,0.0413011635186205,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,19,1.2,300,0.446666666666667,0.345281944153979,0.0199348623403617,0.0392304070483377,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,6,1.2,300,0.591666666666667,0.378030305569079,0.0218255898682144,0.0429512258465182,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,17,1.2,300,0.613333333333333,0.33545589538425,0.0193675551501344,0.038113986397215,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,4,1.2,300,0.571666666666667,0.362124752920613,0.0209072823578943,0.0411440612516333,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,18,1.2,300,0.523333333333333,0.350997940263357,0.0202648755296053,0.0398798497946332,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,16,1.2,300,0.565,0.346904611333647,0.0200285470736603,0.0394147720145346,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,1,1.2,300,0.575,0.344874074250734,0.0199113139605184,0.0391840654929857,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,3,1.2,300,0.541666666666667,0.359901355245082,0.0207789144332459,0.0408914422041614,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,15,1.2,300,0.575,0.366044115257138,0.0211335668478987,0.0415893732131625,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,14,1.2,300,0.595,0.363660781332822,0.0209959649996214,0.0413185824534194,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,2,1.2,300,0.456666666666667,0.360864192516183,0.0208345038690115,0.0410008383040912,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,20,1.2,300,0.503333333333333,0.361142124843776,0.0208505502994268,0.041032416550588,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,7,1.2,300,0.435,0.321901229164774,0.0185849761310754,0.0365739259272206,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,9,1.2,300,0.421666666666667,0.346550930427486,0.0200081272970224,0.0393745873302531,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,10,1.2,300,0.568333333333333,0.348667634412072,0.020130335258552,0.0396150840035432,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,11,1.2,300,0.498333333333333,0.343351408211215,0.0198234027957382,0.0390110625035725,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,12,1.2,300,0.453333333333333,0.336451414128577,0.0194250314516364,0.0382270957162091,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,13,1.2,300,0.4,0.339683110243379,0.0196116135138184,0.0385942760920924,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.2,0.01,0,dmi,8,1.2,300,0.528333333333333,0.365800385404521,0.0211194950982969,0.0415616809996254,0.01 0 dmi,0.519583333333333
0.01 0 dmi 1.21,0.01,0,dmi,16,1.21,150,0.55,0.341483144906207,0.0278819820260365,0.0550951639035412,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,3,1.21,150,0.34,0.34911200871765,0.0285048761478772,0.0563260108966034,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,19,1.21,150,0.493333333333333,0.337711736547958,0.0275740478230572,0.0544866818605929,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,5,1.21,150,0.483333333333333,0.368274894895499,0.0300695192523693,0.0594177662894603,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,4,1.21,150,0.573333333333333,0.354201373480385,0.0289204210406639,0.0571471330806715,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,18,1.21,150,0.466666666666667,0.364841910540443,0.0297892172535411,0.0588638858460433,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,12,1.21,150,0.406666666666667,0.329666633867394,0.026917167939868,0.053188678555252,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,1,1.21,150,0.58,0.338175126387768,0.0276118834450414,0.0545614455482197,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,15,1.21,150,0.513333333333333,0.361515576848703,0.0295176232449081,0.058327212506003,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,2,1.21,150,0.466666666666667,0.331088638888281,0.0270332741636296,0.0534181059834168,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,17,1.21,150,0.683333333333333,0.334867832621147,0.0273418440397845,0.0540278441249367,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,20,1.21,150,0.483333333333333,0.368274894895499,0.0300695192523693,0.0594177662894603,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,14,1.21,150,0.586666666666667,0.365209633036479,0.0298192416696155,0.0589232144878587,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,10,1.21,150,0.503333333333333,0.345132338525669,0.0281799374373799,0.0556839277227195,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,6,1.21,150,0.416666666666667,0.349576285549155,0.02854278419243,0.0564009176921802,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,13,1.21,150,0.446666666666667,0.362442620622696,0.0295933160520917,0.058476782490454,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,11,1.21,150,0.47,0.328868305581592,0.0268519847082864,0.0530598756306825,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,9,1.21,150,0.476666666666667,0.349192100486975,0.0285114156134586,0.0563389329667674,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,8,1.21,150,0.493333333333333,0.370862710296065,0.0302808134950327,0.0598352864973331,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.21,0.01,0,dmi,7,1.21,150,0.503333333333333,0.330226008973002,0.0269628407259865,0.0532789285824839,0.01 0 dmi,0.496833333333333
0.01 0 dmi 1.22,0.01,0,dmi,18,1.22,150,0.456666666666667,0.370636431902267,0.0302623379415453,0.059798778560177,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,5,1.22,150,0.516666666666667,0.344743201122746,0.0281481645014801,0.0556211439826877,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,14,1.22,150,0.6,0.357094915286524,0.0291566777398123,0.0576139794315061,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,17,1.22,150,0.626666666666667,0.348470611871084,0.0284525063146533,0.0562225274160396,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,4,1.22,150,0.64,0.362319151833346,0.029583234867656,0.0584568619371625,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,1,1.22,150,0.513333333333333,0.352110924153565,0.0287497365678687,0.0568098583132013,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,20,1.22,150,0.543333333333333,0.361469162249383,0.0295138335087431,0.058319723937401,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,2,1.22,150,0.463333333333333,0.338257807772438,0.0276186343518304,0.054574785428996,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,16,1.22,150,0.603333333333333,0.334266032914842,0.0272927072995243,0.0539307492786739,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,3,1.22,150,0.403333333333333,0.355666812384523,0.0290400736261426,0.0573835681663219,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,11,1.22,150,0.456666666666667,0.332454097687713,0.027144763407743,0.0536384101989553,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,19,1.22,150,0.536666666666667,0.328187347597439,0.0267963847217048,0.0529500093245179,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,10,1.22,150,0.55,0.346361722701889,0.0282803162350329,0.0558822775496425,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,12,1.22,150,0.47,0.318501103640371,0.026005506214407,0.0513872229721463,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,6,1.22,150,0.353333333333333,0.330479957390969,0.0269835755274867,0.0533199008234851,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,7,1.22,150,0.516666666666667,0.339841389507475,0.0277479332590581,0.0548302817735388,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,9,1.22,150,0.456666666666667,0.337463230244923,0.0275537573683805,0.0544465876547705,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,15,1.22,150,0.493333333333333,0.361701175685358,0.0295327773264633,0.058357157170852,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,13,1.22,150,0.42,0.362133869718527,0.0295681066463304,0.0584269683724681,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.22,0.01,0,dmi,8,1.22,150,0.496666666666667,0.364059266999404,0.0297253146760067,0.0587376135107471,0.01 0 dmi,0.505833333333333
0.01 0 dmi 1.23,0.01,0,dmi,1,1.23,150,0.526666666666667,0.360772226692373,0.0294569289588005,0.0582072797968439,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,18,1.23,150,0.446666666666667,0.357783382154428,0.0292128908241848,0.0577250572269847,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,17,1.23,150,0.636666666666667,0.347071481074708,0.0283382677635021,0.0559967905335648,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,16,1.23,150,0.57,0.327846338208177,0.0267685414216651,0.0528949905967291,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,13,1.23,150,0.373333333333333,0.371766446613651,0.0303546032563696,0.0599810960381134,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,5,1.23,150,0.456666666666667,0.347264799775778,0.0283540521693474,0.0560279807275171,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,15,1.23,150,0.436666666666667,0.363136350354169,0.0296499588474752,0.0585887094005531,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,12,1.23,150,0.423333333333333,0.33144318688088,0.0270622228860028,0.0534753090403034,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,6,1.23,150,0.386666666666667,0.348277962480959,0.0284367765578178,0.0561914452092508,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,3,1.23,150,0.44,0.361391791336823,0.0295075162001862,0.058307240852445,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,14,1.23,150,0.606666666666667,0.355147510078543,0.0289976727704125,0.0572997835166541,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,2,1.23,150,0.473333333333333,0.316157013635145,0.0258141120669417,0.0510090256146222,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,8,1.23,150,0.51,0.36393634667278,0.0297152782733653,0.058717781446871,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,20,1.23,150,0.52,0.342121294084089,0.0279340866882228,0.0551981234026403,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,4,1.23,150,0.61,0.351745408235509,0.0287198923181321,0.0567508856824434,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,19,1.23,150,0.516666666666667,0.339841389507475,0.0277479332590581,0.0548302817735388,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,11,1.23,150,0.503333333333333,0.335268432304957,0.0273745528669996,0.0540924771985406,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,9,1.23,150,0.416666666666667,0.354343455021158,0.0289320219498893,0.057170056630174,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,10,1.23,150,0.56,0.342317408341573,0.0279500993502935,0.0552297646339018,0.01 0 dmi,0.498
0.01 0 dmi 1.23,0.01,0,dmi,7,1.23,150,0.546666666666667,0.339495612185949,0.0277197006589793,0.0547744937837426,0.01 0 dmi,0.498
0.01 0 dmi 1.24,0.01,0,dmi,12,1.24,150,0.433333333333333,0.336118121348554,0.0274439296868945,0.054229566708879,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,15,1.24,150,0.416666666666667,0.363690381385464,0.0296951952917532,0.0586780972105582,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,13,1.24,150,0.386666666666667,0.362442620622696,0.0295933160520917,0.058476782490454,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,1,1.24,150,0.523333333333333,0.344353623974714,0.0281163556605426,0.0555582892938281,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,14,1.24,150,0.603333333333333,0.353774786485092,0.0288855903583514,0.0570783071934341,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,19,1.24,150,0.533333333333333,0.336118121348554,0.0274439296868945,0.054229566708879,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,11,1.24,150,0.43,0.342856144134052,0.0279940869435517,0.055316684697835,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,18,1.24,150,0.44,0.361391791336823,0.0295075162001862,0.058307240852445,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,4,1.24,150,0.606666666666667,0.350391280166905,0.0286093282243167,0.0565324095760849,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,10,1.24,150,0.54,0.335385183746256,0.0273840855822635,0.0541113139695212,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,16,1.24,150,0.523333333333333,0.339446186672545,0.0277156650827088,0.0547665194318526,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,20,1.24,150,0.51,0.359296478874402,0.029336434654032,0.057969181462785,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,9,1.24,150,0.4,0.35236497247244,0.0287704795262439,0.056850846672295,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,3,1.24,150,0.41,0.357423667168738,0.0291835202185924,0.0576670205232975,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,8,1.24,150,0.55,0.346361722701889,0.0282803162350329,0.0558822775496425,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,2,1.24,150,0.476666666666667,0.308365830562682,0.0251779646329369,0.0497519899020755,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,17,1.24,150,0.633333333333333,0.355525259708544,0.0290285158985468,0.0573607299442885,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,7,1.24,150,0.513333333333333,0.347313112637992,0.0283579968980287,0.0560357755633738,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,5,1.24,150,0.433333333333333,0.360213707386066,0.0294113260484023,0.0581171678449562,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.24,0.01,0,dmi,6,1.24,150,0.46,0.354832411524731,0.0289719450812283,0.0572489452637945,0.01 0 dmi,0.491166666666667
0.01 0 dmi 1.25,0.01,0,dmi,10,1.25,150,0.55,0.341483144906207,0.0278819820260365,0.0550951639035412,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,14,1.25,150,0.62,0.369472687913591,0.0301673186427624,0.0596110191736472,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,12,1.25,150,0.413333333333333,0.32639307357655,0.0266498828613745,0.0526605197179492,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,5,1.25,150,0.373333333333333,0.353252702800409,0.0288429624040012,0.0569940737939002,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,13,1.25,150,0.42,0.375776600776678,0.0306820309726801,0.0606280975202836,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,1,1.25,150,0.53,0.358173966954645,0.0292447819395788,0.0577880744912544,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,9,1.25,150,0.423333333333333,0.341417626266904,0.0278766324515387,0.0550845930738385,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,20,1.25,150,0.496666666666667,0.364059266999404,0.0297253146760067,0.0587376135107471,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,8,1.25,150,0.5,0.35236497247244,0.0287704795262439,0.056850846672295,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,2,1.25,150,0.486666666666667,0.322254363384513,0.0263119585892496,0.0519927769031694,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,11,1.25,150,0.5,0.342709300179511,0.0279820971848704,0.0552929927766835,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,4,1.25,150,0.606666666666667,0.350391280166905,0.0286093282243167,0.0565324095760849,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,3,1.25,150,0.38,0.341139031666232,0.0278538852976474,0.0550396443979943,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,15,1.25,150,0.406666666666667,0.354201373480385,0.0289204210406639,0.0571471330806715,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,18,1.25,150,0.456666666666667,0.36608149359843,0.0298904287864033,0.0590638811687132,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,7,1.25,150,0.506666666666667,0.352301477567434,0.0287652951889595,0.0568406023535034,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,17,1.25,150,0.646666666666667,0.359654320737366,0.0293656523197943,0.0580269159553525,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,19,1.25,150,0.56,0.327282895916868,0.0267225365512248,0.0528040843665011,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,16,1.25,150,0.583333333333333,0.334867832621147,0.0273418440397845,0.0540278441249367,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.25,0.01,0,dmi,6,1.25,150,0.446666666666667,0.348277962480959,0.0284367765578178,0.0561914452092508,0.01 0 dmi,0.495333333333333
0.01 0 dmi 1.26,0.01,0,dmi,10,1.26,150,0.553333333333333,0.353062662777976,0.0288274457011456,0.0569634125845832,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,12,1.26,150,0.53,0.34867919526128,0.0284695370771466,0.0562561804271525,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,5,1.26,150,0.433333333333333,0.341073446924366,0.0278485303258979,0.0550290629032511,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,8,1.26,150,0.476666666666667,0.344353623974714,0.0281163556605426,0.0555582892938281,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,7,1.26,150,0.476666666666667,0.363321121236387,0.0296650453268338,0.0586185204825705,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,20,1.26,150,0.536666666666667,0.362211082117801,0.0295744110123317,0.0584394258827635,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,4,1.26,150,0.58,0.343100744396408,0.0280140584713425,0.0553561486999281,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,13,1.26,150,0.373333333333333,0.367225524888663,0.0299838385500983,0.0592484600926992,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,11,1.26,150,0.523333333333333,0.344353623974714,0.0281163556605426,0.0555582892938281,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,1,1.26,150,0.53,0.358173966954645,0.0292447819395788,0.0577880744912544,0.01 0 dmi,0.508333333333333
0.01 0 dmi 1.26,0.01,0,dmi,9,1.26,150,0.446666666666667,0.343426607082069,0.0280406650482119,0.0554087236464352,0.01 0 dmi,0.508333333333333
